position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T67,"Stout, Preston",AN,-2,18,0,0.89,291.9,0.6785749999999999,-0.635,0.722225,28.835046666666663,95.07328749999999,-0.23500000000000004,-0.044999999999999984,0.7,2,3.5,-0.020000000000000018,0.215,0.26
T67,"Hojgaard, Rasmus",AN,-2,18,0,0.20499999999999996,305.04999999999995,0.5,-0.05499999999999999,0.7222200000000001,27.2953,56.93404444444444,0,-0.17500000000000004,0.5454572727272727,3,2,-0.020000000000000018,-0.01999999999999999,0.15500000000000003
T67,"Higgs, Harry",AN,-2,18,0,0.065,291.1,0.6785749999999999,0.535,0.63889,30.591307692307694,64.13434285714285,-0.45499999999999996,-0.165,0.562503125,3.5,3.5,-0.020000000000000018,0.43500000000000005,0.6
T67,"Duncan, Tyler",AN,-2,18,-1,1.065,288.05,0.7857149999999999,-0.28500000000000003,0.75,36.5566,58.7333,-0.745,-0.06,0.6666691666666666,4,4,-0.019999999999999997,0.72,0.7849999999999999
T67,"Meissner, Mac",AN,-2,18,-4,-0.12499999999999997,288,0.60714,-0.45999999999999996,0.61111,29.564966666666667,53.85591999999999,0.125,0.43999999999999995,0.7058811764705883,3,3.5,-0.020000000000000018,-0.14500000000000002,-0.585
T67,"Brehm, Ryan",AN,-2,18,-5,-0.96,295.15,0.5,-0.495,0.63889,25.904570000000003,50.636153846153846,1.95,-0.52,0.6470564705882353,6,4,-0.020000000000000018,-1.9699999999999998,-1.4549999999999998
T67,"Mouw, William",AN,-2,18,-2,0.865,292.55,0.75,2.17,0.694445,24.690150000000003,51.789566666666666,-2.8,-0.25,0.6363636363636364,2.5,5.5,-0.020000000000000018,2.7800000000000002,3.0349999999999997
T67,"Jaeger, Stephan",AN,-2,18,-1,-1.52,288.65,0.57143,1.655,0.6111150000000001,32.44045,46.087900000000005,-1.1099999999999999,0.955,0.7857149999999999,6,5.5,-0.019999999999999997,1.09,0.13
T67,"Dumont De Chassart, Adrien",AN,-2,18,0,-0.785,292.9,0.5357149999999999,0.43499999999999994,0.75,28.485284,45.986,-0.43499999999999994,0.765,0.8181818181818181,3,3.5,-0.020000000000000018,0.41500000000000004,-0.35
T67,"Rozo, Marcelo",AN,-2,18,2,0.825,284.45,0.7857149999999999,0.275,0.722225,35.31032142857143,40.7093,-0.355,-0.765,0.6428571428571428,2.5,4.5,-0.020000000000000018,0.33,1.1
