player_id,Player,total_rounds,measured_rounds,birdies,birdie_rounds,birdies_per_round,sg_ott,sg_app,sg_arg,sg_putt_global,sg_putt_bermuda_used,sg_t2g,FormSG,FormScore,TraitScore_APP,TraitScore_OTT,TraitScore_Putt,TraitScore_ARG,TraitScore_Par5,TraitScore_Pressure,VenueFit,comp_adjustment_vts,debut_flag,debut_penalty_vts
40026,Daniel Berger,32,28,131,32,4.09375,0.125,0.849,-0.415,-0.103,-0.07725,0.5585357142857142,-0.6300000000000001,28.774600022825705,75.61725083206582,53.970221147238085,47.372005969159716,30.00734139229685,58.83857101277315,58.83857101277315,58.213709714111,0.0,False,0.0
28252,Seamus Power,30,25,111,30,3.7,-0.158,-0.142,0.249,0.14,0.10500000000000001,-0.05096,,,45.928556079273775,44.00212489076057,55.08280195519662,62.930873915498736,45.865591320279044,45.865591320279044,49.22186752573502,0.0,False,0.0
58168,Davis Thompson,31,24,109,31,3.5161290322580645,0.252,0.389,0.073,-0.734,-0.5505,0.7146666666666667,,,61.83642380251553,58.44353642841351,27.349321742043312,54.20415445151752,39.807548576011435,39.807548576011435,50.72996435071475,0.0,False,0.0
39971,Sungjae Im,16,12,54,16,3.375,-0.101,-0.24,0.307,0.197,0.14775,-0.034916666666666665,0.28687500000000005,49.91658900653542,42.99264075558697,46.009833324044024,56.89150718648923,65.80672464794709,35.15773506615692,35.15773506615692,47.66032944050949,0.0,False,0.0
37338,Zecheng Dou,34,27,132,34,3.8823529411764706,-0.468,0.48,0.358,-0.09,-0.0675,0.3688148148148148,,,64.56263088879614,33.08300885009615,47.78451768857733,68.33548994716892,51.873619263768376,51.873619263768376,53.79603744826732,0.0,False,0.0
29725,Tony Finau,35,32,141,35,4.0285714285714285,-0.398,0.18,0.3,0.058,0.043500000000000004,0.0815625,0.09937500000000005,45.593073876942434,55.57513499995898,35.54861569798811,52.48080495579322,65.45963921472057,56.691116324446455,56.691116324446455,52.36638943605948,0.0,False,0.0
52686,Rasmus Højgaard,32,23,123,32,3.84375,0.172,0.333,-0.273,0.59,0.4425,0.23282608695652177,,,60.15875790326593,55.62570003082269,69.3620537811909,37.04821732346352,50.601758509602284,50.601758509602284,56.70192480817794,0.0,False,0.0
39977,Max Homa,30,23,118,30,3.933333333333333,-0.035,0.25,-0.21,-0.045,-0.03375,0.00591304347826087,0.04921875000000002,44.43653357977631,57.67221737402099,48.33454835205645,49.212442871176755,40.171986222502255,53.55328298990517,53.55328298990517,51.5640562633165,0.0,False,0.0
57364,Michael Thorbjornsen,31,28,121,31,3.903225806451613,0.198,-0.078,0.229,-0.255,-0.19125,0.3485714285714286,0.6221428571428572,57.64744582159336,47.84588853555903,56.54149686003971,42.5487920190461,61.939201249137234,52.56132277446955,52.56132277446955,51.030045488948794,0.0,False,0.0
61522,Michael Brennan,33,22,132,33,4.0,0.658,0.15,-0.593,-0.544,-0.40800000000000003,0.2153636363636364,-0.30937499999999996,36.16781089442972,54.676385411075266,72.74405614618692,33.37833917968533,21.181454661679478,55.74976632408408,55.74976632408408,50.59788668347123,0.0,False,0.0
34076,Joel Dahmen,24,21,76,24,3.1666666666666665,0.445,0.398,-0.409,-0.572,-0.42899999999999994,0.43380952380952376,,,62.106048679180645,65.24156673760136,32.489852399401244,30.3048431922053,28.293724646847856,28.293724646847856,48.51424369721753,0.0,False,0.0
54304,Karl Vilips,24,21,98,24,4.083333333333333,-0.632,0.147,-0.351,0.648,0.486,-0.8357619047619047,-0.40062499999999995,34.0637001980278,54.58651045218689,27.306444235034974,71.20249068320793,33.18069392465366,58.49537049180769,58.49537049180769,50.139004672979425,0.0,False,0.0
27349,Alex Noren,29,22,126,29,4.344827586206897,-0.165,-0.073,0.498,0.514,0.3855,0.2595454545454545,0.4355357142857143,53.34451885928414,47.995680133706315,43.755564205971375,66.95044680613408,75.27719861169945,67.11088701811286,67.11088701811286,56.70057819921649,0.0,False,0.0
57259,Dan Brown,23,20,86,23,3.739130434782609,0.053,0.146,-0.295,0.053,0.03975,-0.09519999999999999,,,54.556552132557435,51.43416838940635,52.32214660217106,35.957377390465865,47.15483153816666,47.15483153816666,50.18772333024806,0.0,False,0.0
63121,William Mouw,25,22,92,25,3.68,0.159,-0.013,-0.414,0.03,0.0225,-0.26759090909090905,0.22928571428571426,48.58865221673186,49.79317931147375,55.167801616214184,51.592318175509135,30.056925025614927,45.20664632002538,45.20664632002538,48.13561830492789,0.0,False,0.0
47993,Denny McCarthy,34,31,126,34,3.7058823529411766,-0.298,-0.002,-0.087,0.353,0.26475,-0.38725806451612904,-0.02562499999999994,42.71073045721377,50.12272082739778,39.07091119497664,61.84164781950057,46.27077312062549,46.05939867329483,46.05939867329483,48.95003371156393,0.0,False,0.0
54783,Dylan Wu,26,19,100,26,3.8461538461538463,-0.097,0.128,-0.068,-0.291,-0.21825,-0.03810526315789473,,,54.01730237922721,46.150725143923566,41.40645187296656,47.21286215366892,50.680958629825085,50.680958629825085,48.85704945156224,0.0,False,0.0
39997,Corey Conners,30,26,105,30,3.5,0.211,0.622,-0.136,-0.509,-0.38175000000000003,0.6968076923076924,0.970357142857143,65.67683106226605,68.81671227617905,56.999395274648215,34.48894765504044,43.84117508803981,39.27614131774234,39.27614131774234,52.84610113772572,0.0,False,0.0
49947,Taylor Moore,28,25,105,28,3.75,0.41,-0.804,0.21,0.322,0.2415,-0.1838,-0.23125,37.96927553176013,26.09614848457312,64.00876331365538,60.85796602704319,60.99711221609381,47.51295382091321,47.51295382091321,47.33643505626769,0.0,False,0.0
49960,Sepp Straka,29,23,118,29,4.068965517241379,0.169,0.568,0.128,0.04,0.03,0.8654347826086957,0.5732142857142858,56.519214254442424,67.19896301618836,55.52003116591304,51.90963488275345,56.931254284011644,58.021990462889825,58.021990462889825,59.50242665125903,0.0,False,0.0
37275,Sam Ryder,24,19,91,24,3.7916666666666665,-0.196,0.497,-0.346,0.484,0.363,-0.045421052631578945,,,65.0719223224969,42.66365260190493,65.99849668440113,33.428612091244034,48.88575590477502,48.88575590477502,54.531929573112635,0.0,False,0.0
39324,J.J. Spaun,26,23,98,26,3.769230769230769,0.156,0.587,0.013,-0.554,-0.41550000000000004,0.7546521739130434,0.30937499999999996,50.435410822086574,67.76817108914804,55.06213275130453,33.06102247244101,51.229136452433,48.14655478269558,48.14655478269558,54.0517500681984,0.0,False,0.0
51600,Jimmy Stanger,21,15,85,21,4.0476190476190474,0.498,-1.089,0.02,0.444,0.333,-0.5709333333333333,,,17.558027390177834,67.10838335100527,64.72922985542387,51.576221885659535,57.31868299135471,57.31868299135471,46.00519670572194,0.0,False,0.0
51894,Vince Whaley,31,24,110,31,3.5483870967741935,-0.609,-0.57,-0.238,1.046,0.7845,-1.4177083333333333,,,33.1063952778661,28.116572199342333,83.83169563153174,38.78364448959615,40.87036309254961,40.87036309254961,43.08484980343129,0.0,False,0.0
59141,Matt McCarty,38,31,154,38,4.052631578947368,-0.025,-0.1,-0.297,0.191,0.14325,-0.4228709677419355,-0.35312499999999997,35.158990697524686,47.18680550371097,48.686777901755306,56.70111716214264,35.85821012382972,57.4838321142253,57.4838321142253,49.38449862782894,0.0,False,0.0
